ID|Naslov|Avtor|Mentor|Ključne besede|Leto|Jezik|Organizacija|Kraj|Ogledi|Prenosi
83652|Povezanost izvozne in inovacijske intenzivnosti v sektorju poslovnih storitev v Sloveniji|Rogelj, Janez|Logožar, Klavdij|"storitve, poslovne storitve, storitvene dejavnosti, razvoj in pomen mednarodne trgovine s storitvami, lastnosti in značilnosti storitev, pomen storitev in storitvenih dejavnosti v mednarodni menjavi s storitvami, ovire v mednarodni trgovini s storitvami, inovacije in inovacijskih dejavnosti v storitvenih dejavnostih, investicijske dejavnosti v razvoj v storitvenih dejavnostih, vplivu inovacijskih dejavnosti in investicijskih dejavnosti na področju storitvenih dejavnosti na obseg mednarodne trgovine s storitvami (izvoz) in obratno, izvoz storitev, enostaven ""probit"" model, sočasen (simultan) ""probit"" model, klasičen model rasti, razvoj modela endogene rasti, modeli inovacijskih procesov v storitvah"|2023|Slovenski jezik|EPF - Ekonomsko-poslovna fakulteta|Maribor|532|82
84254|Določanje sprememb v kemijski sestavi hmelja pri različnih pogojih skladiščenja ter vrednotenje vpliva postaranega hmelja na aromo in grenčico piva : doktorska disertacija|Rutnik, Ksenija|Košir, Iztok Jože|postaran hmelj, kakovost piva, alfa-kisline, beta-kisline, HSI, eterično olje hmelja|2023|Slovenski jezik|FKKT - Fakulteta za kemijo in kemijsko tehnologijo|Maribor|610|78
85000|Analiza vplivov kritičnih dejavnikov uspeha in zrelosti podjetja na življenjski cikel upravljanja dokumentarnega sistema|Jordan, Sandra|Sternad Zabukovšek, Simona|DMS, KDU, zrelost podjetja, družbena odgovornost, trajnostni razvoj.|2023|Slovenski jezik|EPF - Ekonomsko-poslovna fakulteta|Maribor|521|100
83987|Analiza zveze med osebnimi vrednotami in osebno davčno kulturo glede na percepcijo davčnega sistema v Sloveniji pri računovodjih in neračunovodjih|Hlastec, Aleksandra|Hauptman, Lidija|osebna davčna kultura, osebne vrednote, davčni sistem, Slovenija, (ne)računovodje|2023|Slovenski jezik|EPF - Ekonomsko-poslovna fakulteta|Maribor|563|75
84017|Vpliv kontekstualnih dejavnikov nakupa na zaznave cenovne nepravičnosti in pritožbeno vedenje odjemalcev|Malc, Domen|Pisnik, Aleksandra|Cenovna nepravičnost, zaznavanje cen, vedenje odjemalcev, pritožbeno vedenje, čustveni odzivi, vpletenost odjemalcev, večkanalni pristop, modeliranje strukturnih enačb|2023|Slovenski jezik|EPF - Ekonomsko-poslovna fakulteta|Maribor|634|185
84368|Computer modelling of the residual limb for the development of prosthetic sockets and liners with the cellular structure : doctoral disertation|Plesec, Vasja|Harih, Gregor|lower-limb prosthesis, generic numerical transtibial model, 3D-printed socket, cellular structure liner, finite element method|2023|Angleški jezik|FS - Fakulteta za strojništvo|Maribor|696|64
83751|Components of a model of person-centredness in palliative care among patients with non-communicable diseases in slovenian hospitals|Kmetec, Sergej|Mc Cormack, Brendan George|person-centred care, palliative care, patients, care partners, healthcare professionals', mixed-method, sequential explanatory design|2023|Angleški jezik|FZV - Fakulteta za zdravstvene vede|Maribor|702|376
84908|Programski cevovod za računsko učinkovito in robustno ocenjevanje prožilnih trenutkov motoričnih enot iz večkanalnih površinskih elektromiogramov : doktorska disertacija|Frančič, Aljaž|Holobar, Aleš|večkanalni površinski elektromiogram, motorična enota, prožilni trenutki motorične enote, čiščenje artefaktov, filter motorične enote|2023|Slovenski jezik|FERI - Fakulteta za elektrotehniko, računalništvo in informatiko|Maribor|680|51
84065|Geometrijsko in fizikalno sklopljen numerični model sublimacijskega sušenja v liofilizatorju : doktorska disertacija|Kamenik, Blaž|Zadravec, Matej|RDT, liofilizacija, večnivojski model, prenos toplote in snovi, depozicija|2023|Slovenski jezik|FS - Fakulteta za strojništvo|Maribor|508|172
84287|Vloga glasbe in načrtovanje glasbenih dejavnosti v vrtcih montessori : doktorska disertacija|Laure, Maruša|Habe, Katarina|predšolska glasbena vzgoja, pristop montessori, glasbene dejavnosti, načrtovanje, glasbene sposobnosti|2023|Slovenski jezik|PEF - Pedagoška fakulteta|Maribor|672|318
81975|Pospešena ateroskleroza pri bolnicah z revmatoidnim artritisom in pomen metaloproteaz ter novejših biokemičnih kazalcev|Koren Krajnc, Metka|Pahor, Artur|revmatoidni artritis, ateroskleroza, metaloproteainaze|2023|Slovenski jezik|MF - Medicinska fakulteta|Maribor|541|51
80429|Vpliv sagitalnega ravnovesja na klinično sliko pri bolnikih z degenerativno spondilolistezo po enonivojski zatrditvi ledvene hrbtenice|Kuhta, Matevž|Vengust, Rok|Sagitalno ravnovesje, segmentna lordoza, repozicija, TLIF, klinični rezultat|2023|Slovenski jezik|MF - Medicinska fakulteta|Maribor|423|35
83985|Odpravnina po pravilih agencijske pogodbe v primerjalnem pravu : doktorska disertacija|Kerčmar, Sebastjan|Prelič, Saša|samozaposleni, trgovski zastopnik, pogodba o trgovskem zastopanju, naročitelj, plačilo, provizija, nadomestilo, odpravnina, višina odpravnine, izključitev odpravnine, odškodnina, dobra vera, pravičnost, 833. člen Obligacijskega zakonika, Direktiva 86/653/EGS, distribucijska pogodba, franšizna pogodba, komisijska pogodba|2023|Slovenski jezik|PF - Pravna fakulteta|Maribor|523|0
84293|Sinteza trajnostnih in regenerativnih oskrbovalnih mrež na osnovi matematičnega programiranja za postopno doseganje ogljične nevtralnosti : doktorska disertacija|Potrč, Sanja|Kravanja, Zdravko|matematično programiranje, oskrbovalne mreže, sinteza oskrbovalnih mrež, trajnostni razvoj, regenerativni razvoj, energetski prehod, ogljična nevtralnost|2023|Slovenski jezik|FKKT - Fakulteta za kemijo in kemijsko tehnologijo|Maribor|562|155
84173|Napovedovalna analiza ravnanja kaljenih kovinskih obdelovancev : doktorska disertacija|Peršak, Tadej|Klančnik, Simon|proces ravnanja, kaljeni obdelovanec, proizvodnja, konvolucijska nevronska mreža, modeliranje, oblak točk, zvok|2023|Slovenski jezik|FS - Fakulteta za strojništvo|Maribor|632|0
84160|Functional 3D printed polysaccharide derivative scaffolds for vascular graft application : doctoral disertation|Gürer, Fazilet|Stana-Kleinschek, Karin|3D tiskanje, karboksimetilceluloza, hialuronska kislina, polikaprolakton, kemija karbodiimida, kemija Shiffove baze, endotelizacija 3D printing, carboxymethyl cellulose, hyaluronic acid, polycaprolactone, carbodiimide chemistry, shiff-base chemistry, endothelialization|2023|Angleški jezik|FS - Fakulteta za strojništvo|Maribor|522|58
84162|Development of pH Responsive Polysaccharide Based Wound Dressings : doctoral disertation|Elveren, Beste|Kurečič, Manja|stimuli-responsive, polysaccharides, wound dressings, halochromism, controlled drug release, smart materials|2023|Angleški jezik|FS - Fakulteta za strojništvo|Maribor|426|55
83976|Numerično modeliranje večfaznega in večkomponentnega toka v anaerobni razgradnji komunalne odpadne vode v UASB-reaktorju : doktorska disertacija|Klasinc, Aljaž|Zadravec, Matej|UASB reaktor, usedanje granul, večfazni večkomponentni tok, računalniška dinamika tekočin, anaerobna razgradnja|2023|Slovenski jezik|FS - Fakulteta za strojništvo|Maribor|440|44
84040|Influence of microdefect on fatigue properties in weld fine grain heat affected zone on nickel molybdenum alloy steel : doctoral disertation|Smaili, Fidan|Vuherer, Tomaž|weld joint, Fine Grain Heat Affected Zone, mechanical properties, fatigue crack growth|2023|Angleški jezik|FS - Fakulteta za strojništvo|Maribor|458|54
85057|Translacijski nadzor biologije raka jajčnikov|Sobočan, Monika|Takač, Iztok|rak jajčnikov, evkariotski iniciacijski faktorji, evkariontski elongacijski faktorji|2023|Slovenski jezik|MF - Medicinska fakulteta|Maribor|433|68
84443|Metoda za izboljšanje prostorsko-časovne ločljivosti okoljskih geoprostorskih podatkov z uporabo lokalnih meritev in satelitskih slik : doktorska disertacija|Cukjati, Jernej|Žalik, Borut|računalništvo, strojno učenje, k-najbližji sosedje, linearna regresija, naprej usmerjena nevronska mreža, daljinsko zaznavanje|2023|Slovenski jezik|FERI - Fakulteta za elektrotehniko, računalništvo in informatiko|Maribor|539|97
84095|Prostorsko modeliranje bioplinskega potenciala za sočasno anaerobno razgradnjo živinskih in prehranskih odpadkov : doktorska disertacija|Levstek, Tomaž|Rozman, Črtomir|bioplin, mikro bioplinarna, mapiranje GIS, prehranski odpadki, energijske samooskrbne skupnosti, ekonomika bioplinarne|2023|Slovenski jezik|FKBV - Fakulteta za kmetijstvo in biosistemske vede|Maribor|552|57
83629|Okvir za prilagoditev [i. e. prilagajanje] trajnostnega indeksa pametnih pristanišč: empirična študija o državah v razvoju : doktorska disertacija|Othman, Alaa|Knez, Matjaž|trajnost, pomorski promet, pametna pristanišča, ključni kazalniki uspešnosti in človeški viri|2023|Angleški jezik|FL - Fakulteta za logistiko|Celje|541|56
83641|Primerjava uspešnosti minimalno invazivne unilateralne in bilateralne transfoaminalne fuzije segmentov z magnetnoresonančno preiskavo|Kljaić Dujić, Milka|Rupreht, Mitja|degeneracija medvretenčne ploščice, fuzijska kirurgija, slikanje z magnetno resonanco, aksialna rotacija, biomehanika hrbtenice|2023|Slovenski jezik|MF - Medicinska fakulteta|Maribor|413|43
83964|Kibernetsko-fizični sistemi edukacijske robotike : doktorska disertacija|Veber, Matej|Aberšek, Boris|kibernetsko-fizični sistemi, VR tehnologije, izobraževalna robotika, razvoj sodobne metode izobraževanja|2023|Slovenski jezik|FNM - Fakulteta za naravoslovje in matematiko|Maribor|535|92
82180|Identifikacija žensk za visokorizičen izvid po konizaciji z uporabo nevronskih mrež|Mlinarič, Marko|Takač, Iztok|rak materničnega vratu, ploščatocelična intraepitelijska lezija visoke stopnje, umetna inteligenca, umetne nevronske mreže, napovedovanje tveganja|2023|Slovenski jezik|MF - Medicinska fakulteta|Maribor|456|42
83800|Izločanje značilk pogovornih gest iz video signala za rekonstrukcijo gest in njihovo uporabo v kinematičnem modelu virtualnega pogovornega agenta : doktorska disertacija|Močnik, Grega|Kačič, Zdravko|značilke pogovornih gest, rekonstrukcija, virtualni pogovorni agenti, Denavit-Hartenberg, Kanade–Lucas–Tomasi, filter Savitzky–Golay, video|2023|Slovenski jezik|FERI - Fakulteta za elektrotehniko, računalništvo in informatiko|Maribor|612|106
84076|Multikriterijski dinamični model za napovedovanje ekonomske upravičenosti uvedbe letal na vodikove gorivne celice : doktorska disertacija|Marksel, Maršenka|Prapotnik Brdnik, Anita|letala na vodikove gorivne celice, neposredni stroški, Monte Carlo simulacija, realne opcije|2023|Slovenski jezik|FGPA - Fakulteta za gradbeništvo, prometno inženirstvo in arhitekturo|Maribor|613|77
83771|Priprava in uporaba adsorbenta iz rdeče sadre za čiščenje odpadnih vod : doktorska disertacija|Pfeifer, Anja|Škerget, Mojca|rdeča sadra, adsorpcija, adsorbent, titanov dioksid, Langmuir, Freundlich|2023|Slovenski jezik|FKKT - Fakulteta za kemijo in kemijsko tehnologijo|Maribor|712|0
83801|Razvoj metodologije za načrtovanje, spremljanje in vrednotenje umirjanja prometa v okviru celostnega prometnega načrtovanja : doktorska disertacija|Balant, Mojca|Lep, Marjan|celostno prometno načrtovanje, celostno umirjanje prometa, matrika povezav in prostorov, aktivna mobilnost, kakovost bivalnega okolja, prometna varnost, potovalne navade, spremljanje, vrednotenje|2023|Slovenski jezik|FGPA - Fakulteta za gradbeništvo, prometno inženirstvo in arhitekturo|Maribor|803|186
83702|Indukcija poroda s Propess vaginalnim sistemom v primerjavi z indukcijo poroda s Prostin vaginalno tableto pri predčasnem razpoku plodovih ovojev v terminu|Anzeljc, Veronika|Mujezinović, Faris|prezgodnji razpok mehurja, sprožitev poroda, randomizirana kontrolirana raziskava, Propess vaginalni sistem, Prostin vaginalna tableta|2023|Slovenski jezik|MF - Medicinska fakulteta|Maribor|774|109
83677|Molekularni in celični odziv na oksidativni stres, hipoksijo in naravne antioksidante, pridobljene s konvencionalno in superkritično ekstrakcijo, pri akutni in kronični mieloični levkemiji in vitro : doktorska disertacija|Jurgec, Staša|Potočnik, Uroš|AML, CML, oksidativni stres, hipoksija, naravni ekstrakt, RT-qPCR|2023|Slovenski jezik|FKKT - Fakulteta za kemijo in kemijsko tehnologijo|Maribor|662|74
83777|Razvoj metode za izdelavo informacijskih modelov kompleksnih strojniških sistemov v grajenem okolju na osnovi proceduralnega modeliranja in modelov znanja : doktorska disertacija|Adanič, Luka|Tibaut, Andrej|bibliometrična analiza, ontologije strojniških sistemov, parametrično načrtovanje, sistem BIM-MEP, delotok razvoja informacijskih modelov.|2023|Slovenski jezik|FGPA - Fakulteta za gradbeništvo, prometno inženirstvo in arhitekturo|Maribor|672|0
83480|Trajnostne oskrbovalne verige: vpliv organizacijske kulture in normativne zavezanosti na trajnostne oskrbovalne verige iz logističnega vidika : doktorska disertacija|Lazar, Sebastjan|Obrecht, Matevž|logistika, oskrbovalna veriga, trajnostni razvoj, organizacijska kultura, normativna zavezanost|2023|Slovenski jezik|FL - Fakulteta za logistiko|Celje|3902|234
68171|Vpliv probiotikov na zdravljenje in ponovitve okužb sečil pri otrocih|Meštrović Popovič, Katarina|Marčun Varda, Nataša|probiotiki, okuţbe sečil, antibiotiĉna zašĉita, otroci, uropatogena E. coli (UPEC), Lactobacillus plantarum.|2023|Slovenski jezik|MF - Medicinska fakulteta|Maribor|742|97
82949|Vpliv sistemskega finančnega stresa v evrskem območju na dvostranski izvoz blaga|Romih, Dejan|Dajčman, Silvo|evrsko območje, gravitacijski model mednarodne trgovine, sistemski finančni stres|2023|Slovenski jezik|EPF - Ekonomsko-poslovna fakulteta|Maribor|682|169
82172|Učinkovitost verbalne in neverbalne deeskalacije na zmanjšanje agresivnega vedenja in uporabe posebnih varovalnih ukrepov|Čelofiga, Andreja|Gregorič Kumperščak, Hojka|agresija, posebni varovalni ukrepi, omejitev s pasovi, deeskalacija, akutni psihiatrični oddelek|2023|Slovenski jezik|MF - Medicinska fakulteta|Maribor|706|157
83334|Vpliv parametrov mehanske obdelave na površinsko poroznost zaprto-celičnih aluminijastih pen : doktorska disertacija|Razboršek, Boštjan|Ficko, Mirko|aluminijeva pena, zaprto-celična pena, mehanska obdelave, površinska poroznost, inkrementalno preoblikovanje, torno valjanje, mehanske lastnosti|2023|Slovenski jezik|FS - Fakulteta za strojništvo|Maribor|663|54
82937|Fiziologija acinarnih celic trebušne slinavke; pomen kalcijevih signalnih poti v fizioloških in patofizioloških pogojih|Marolt, Urška|Potrč, Stojan|trebušna slinavka, acinarna celica, kalcijeve oscilacije, metoda tkivne rezine, konfokalna mikroskopija|2023|Slovenski jezik|MF - Medicinska fakulteta|Maribor|806|93
83403|Razvoj in uvedba vajeniške oblike v srednje poklicno izobraževanje v Sloveniji : doktorska disertacija|Pivk, Martin|Aberšek, Boris|poklicno izobraževanje in usposabljanje, srednješolsko izobraževanje, vajeništvo, učenje na delu, učenje v šoli|2023|Slovenski jezik|FNM - Fakulteta za naravoslovje in matematiko|Maribor|934|109
81991|Interakcijska doza nanodelcev – uvedba novega koncepta in študij vpliva surfaktantov na novo definirano dozo : doctoral dissertation|Kokot, Boštjan|Štrancar, Janez|toksikologija, nanotoksikologija, doza, lokalna doza, površinska doza, interakcijska doza, lokalna interakcijska doza, fluorescenca, fluorescentna mikroskopija, mikroskopija s stimulirano emisijo, mikroskopija z visoko ločljivostjo, pljučni surfaktant, SP-B, SP-C, proteini pljučnega surfaktanta, nanocevke titanovega dioksida, nanodelci, model in vitro, nano-bio interakcije, analiza slik|2023|Angleški jezik|FNM - Fakulteta za naravoslovje in matematiko|Maribor|548|56
82982|Integrabilnost, linearizabilnost in limitni cikli polinomskih sistemov navadnih diferencialnih enačb : doktorska disertacija|Arcet, Barbara|Romanovski, Valery|sistemi navadnih diferencialnih enačb, integrabilnost, linearizabilnost, limitni cikli, reverzibilnost, Hamiltonski sistemi|2023|Slovenski jezik|FNM - Fakulteta za naravoslovje in matematiko|Maribor|725|100
81873|Ekstrakcija hmelja (Humulus lupulus L.) s sub- in superkritičnimi fluidi : doktorska disertacija|Bizaj, Katja|Knez, Željko|hmelj (Humulus lupulus L.), sub- in superkritična ekstrakcija, ogljikov dioksid, propan, dimetil eter, žveplov heksafluorid, eterično olje hmelja, CO2 ekstrakcija, finančna analiza|2023|Slovenski jezik|FKKT - Fakulteta za kemijo in kemijsko tehnologijo|Maribor|851|336
